size,algorithm,data_type,run_index,seed,time_s,comparisons,metadata,hostname,cpu_info,compiler_info,timestamp
70000,chaining,insert,1,43,0.000916721,0,"load_factor=0.7000;collisions=15582;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
70000,open_addressing,insert,1,43,0.001358581,0,"load_factor=0.7000;total_probes=151747;max_cluster=121","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
70000,chaining,insert,2,44,0.000866257,0,"load_factor=0.7000;collisions=15517;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
70000,open_addressing,insert,2,44,0.001394415,0,"load_factor=0.7000;total_probes=152606;max_cluster=149","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
70000,chaining,insert,3,45,0.001019164,0,"load_factor=0.7000;collisions=15504;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
70000,open_addressing,insert,3,45,0.001352281,0,"load_factor=0.7000;total_probes=151342;max_cluster=92","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
70000,chaining,insert,4,46,0.000857446,0,"load_factor=0.7000;collisions=15685;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
70000,open_addressing,insert,4,46,0.001351137,0,"load_factor=0.7000;total_probes=152225;max_cluster=104","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
80000,chaining,insert,0,42,0.001272509,0,"load_factor=0.7000;collisions=17902;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
80000,open_addressing,insert,0,42,0.001973093,0,"load_factor=0.7000;total_probes=171305;max_cluster=89","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
80000,chaining,insert,1,43,0.001098504,0,"load_factor=0.7000;collisions=17720;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
80000,open_addressing,insert,1,43,0.001325129,0,"load_factor=0.7000;total_probes=173898;max_cluster=92","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
80000,chaining,insert,2,44,0.001192117,0,"load_factor=0.7000;collisions=17891;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
80000,open_addressing,insert,2,44,0.001453297,0,"load_factor=0.7000;total_probes=175018;max_cluster=174","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
80000,chaining,insert,3,45,0.001623008,0,"load_factor=0.7000;collisions=17771;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
80000,open_addressing,insert,3,45,0.001302038,0,"load_factor=0.7000;total_probes=174253;max_cluster=98","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
80000,chaining,insert,4,46,0.001637278,0,"load_factor=0.7000;collisions=17745;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
80000,open_addressing,insert,4,46,0.001480171,0,"load_factor=0.7000;total_probes=173583;max_cluster=113","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
90000,chaining,insert,0,42,0.002420627,0,"load_factor=0.7000;collisions=20170;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
90000,open_addressing,insert,0,42,0.002110421,0,"load_factor=0.7000;total_probes=193137;max_cluster=89","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
90000,chaining,insert,1,43,0.001921838,0,"load_factor=0.7000;collisions=19860;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
90000,open_addressing,insert,1,43,0.001665064,0,"load_factor=0.7000;total_probes=195072;max_cluster=97","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
90000,chaining,insert,2,44,0.001221712,0,"load_factor=0.7000;collisions=20032;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
90000,open_addressing,insert,2,44,0.001673482,0,"load_factor=0.7000;total_probes=196463;max_cluster=216","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
90000,chaining,insert,3,45,0.001285592,0,"load_factor=0.7000;collisions=20139;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
90000,open_addressing,insert,3,45,0.001835305,0,"load_factor=0.7000;total_probes=194961;max_cluster=121","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
90000,chaining,insert,4,46,0.002005219,0,"load_factor=0.7000;collisions=20079;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
90000,open_addressing,insert,4,46,0.001924007,0,"load_factor=0.7000;total_probes=195305;max_cluster=115","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
100000,chaining,insert,0,42,0.001705319,0,"load_factor=0.7000;collisions=22204;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
100000,open_addressing,insert,0,42,0.002656628,0,"load_factor=0.7000;total_probes=213514;max_cluster=88","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
100000,chaining,insert,1,43,0.001475353,0,"load_factor=0.7000;collisions=22194;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
100000,open_addressing,insert,1,43,0.002071526,0,"load_factor=0.7000;total_probes=216970;max_cluster=84","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
100000,chaining,insert,2,44,0.001979972,0,"load_factor=0.7000;collisions=22117;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
100000,open_addressing,insert,2,44,0.002238931,0,"load_factor=0.7000;total_probes=217578;max_cluster=214","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
100000,chaining,insert,3,45,0.001842052,0,"load_factor=0.7000;collisions=22239;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
100000,open_addressing,insert,3,45,0.002108534,0,"load_factor=0.7000;total_probes=215465;max_cluster=119","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
100000,chaining,insert,4,46,0.001917987,0,"load_factor=0.7000;collisions=22246;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
100000,open_addressing,insert,4,46,0.002162566,0,"load_factor=0.7000;total_probes=216167;max_cluster=121","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
200000,chaining,insert,0,42,0.006059823,0,"load_factor=0.7000;collisions=44501;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
200000,open_addressing,insert,0,42,0.003824067,0,"load_factor=0.7000;total_probes=433621;max_cluster=96","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
200000,chaining,insert,1,43,0.004958691,0,"load_factor=0.7000;collisions=44388;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
200000,open_addressing,insert,1,43,0.003483899,0,"load_factor=0.7000;total_probes=435391;max_cluster=128","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
200000,chaining,insert,2,44,0.004352599,0,"load_factor=0.7000;collisions=44392;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
200000,open_addressing,insert,2,44,0.004256160,0,"load_factor=0.7000;total_probes=436507;max_cluster=143","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
200000,chaining,insert,3,45,0.003170937,0,"load_factor=0.7000;collisions=44522;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
200000,open_addressing,insert,3,45,0.003775553,0,"load_factor=0.7000;total_probes=435957;max_cluster=106","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
200000,chaining,insert,4,46,0.003730615,0,"load_factor=0.7000;collisions=44371;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
200000,open_addressing,insert,4,46,0.004583414,0,"load_factor=0.7000;total_probes=436809;max_cluster=113","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
300000,chaining,insert,0,42,0.015967900,0,"load_factor=0.7000;collisions=66808;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
300000,open_addressing,insert,0,42,0.007436963,0,"load_factor=0.7000;total_probes=650562;max_cluster=121","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
300000,chaining,insert,1,43,0.006998698,0,"load_factor=0.7000;collisions=66603;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
300000,open_addressing,insert,1,43,0.006257198,0,"load_factor=0.7000;total_probes=647855;max_cluster=107","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
300000,chaining,insert,2,44,0.006718001,0,"load_factor=0.7000;collisions=66944;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
300000,open_addressing,insert,2,44,0.005511466,0,"load_factor=0.7000;total_probes=651896;max_cluster=154","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
300000,chaining,insert,3,45,0.006834202,0,"load_factor=0.7000;collisions=66922;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
300000,open_addressing,insert,3,45,0.006225714,0,"load_factor=0.7000;total_probes=654511;max_cluster=128","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
300000,chaining,insert,4,46,0.006517755,0,"load_factor=0.7000;collisions=67005;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
300000,open_addressing,insert,4,46,0.006662912,0,"load_factor=0.7000;total_probes=651130;max_cluster=123","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
400000,chaining,insert,0,42,0.017683176,0,"load_factor=0.7000;collisions=89051;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
400000,open_addressing,insert,0,42,0.008609445,0,"load_factor=0.7000;total_probes=870382;max_cluster=106","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
400000,chaining,insert,1,43,0.012580557,0,"load_factor=0.7000;collisions=88779;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
400000,open_addressing,insert,1,43,0.007879789,0,"load_factor=0.7000;total_probes=866496;max_cluster=126","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
400000,chaining,insert,2,44,0.012141785,0,"load_factor=0.7000;collisions=88862;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
400000,open_addressing,insert,2,44,0.008345323,0,"load_factor=0.7000;total_probes=866599;max_cluster=138","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
400000,chaining,insert,3,45,0.019928504,0,"load_factor=0.7000;collisions=89142;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
400000,open_addressing,insert,3,45,0.008338125,0,"load_factor=0.7000;total_probes=867651;max_cluster=131","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
400000,chaining,insert,4,46,0.014592590,0,"load_factor=0.7000;collisions=89015;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
400000,open_addressing,insert,4,46,0.007815100,0,"load_factor=0.7000;total_probes=864165;max_cluster=106","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
500000,chaining,insert,0,42,0.028061746,0,"load_factor=0.7000;collisions=111306;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
500000,open_addressing,insert,0,42,0.010567201,0,"load_factor=0.7000;total_probes=1082011;max_cluster=110","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
500000,chaining,insert,1,43,0.021831925,0,"load_factor=0.7000;collisions=111313;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
500000,open_addressing,insert,1,43,0.009834607,0,"load_factor=0.7000;total_probes=1083137;max_cluster=149","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
500000,chaining,insert,2,44,0.017571630,0,"load_factor=0.7000;collisions=111359;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
500000,open_addressing,insert,2,44,0.012030906,0,"load_factor=0.7000;total_probes=1082730;max_cluster=102","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
500000,chaining,insert,3,45,0.017852839,0,"load_factor=0.7000;collisions=111186;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
500000,open_addressing,insert,3,45,0.011532363,0,"load_factor=0.7000;total_probes=1087328;max_cluster=126","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
500000,chaining,insert,4,46,0.017541094,0,"load_factor=0.7000;collisions=111047;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
500000,open_addressing,insert,4,46,0.010478031,0,"load_factor=0.7000;total_probes=1083705;max_cluster=113","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
600000,chaining,insert,0,42,0.027188585,0,"load_factor=0.7000;collisions=133498;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
600000,open_addressing,insert,0,42,0.013595445,0,"load_factor=0.7000;total_probes=1301414;max_cluster=141","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
600000,chaining,insert,1,43,0.027319740,0,"load_factor=0.7000;collisions=133571;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
600000,open_addressing,insert,1,43,0.012137433,0,"load_factor=0.7000;total_probes=1303640;max_cluster=130","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
600000,chaining,insert,2,44,0.025488692,0,"load_factor=0.7000;collisions=133178;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
600000,open_addressing,insert,2,44,0.012155768,0,"load_factor=0.7000;total_probes=1300750;max_cluster=119","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
600000,chaining,insert,3,45,0.027311871,0,"load_factor=0.7000;collisions=133411;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
600000,open_addressing,insert,3,45,0.013809056,0,"load_factor=0.7000;total_probes=1303492;max_cluster=130","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
600000,chaining,insert,4,46,0.022654377,0,"load_factor=0.7000;collisions=133588;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
600000,open_addressing,insert,4,46,0.013165972,0,"load_factor=0.7000;total_probes=1299798;max_cluster=119","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
700000,chaining,insert,0,42,0.040130687,0,"load_factor=0.7000;collisions=156239;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
700000,open_addressing,insert,0,42,0.015028425,0,"load_factor=0.7000;total_probes=1511926;max_cluster=139","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
700000,chaining,insert,1,43,0.029134894,0,"load_factor=0.7000;collisions=155744;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
700000,open_addressing,insert,1,43,0.013965475,0,"load_factor=0.7000;total_probes=1520225;max_cluster=137","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
700000,chaining,insert,2,44,0.029838512,0,"load_factor=0.7000;collisions=155624;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
700000,open_addressing,insert,2,44,0.016269753,0,"load_factor=0.7000;total_probes=1516511;max_cluster=151","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
700000,chaining,insert,3,45,0.029914139,0,"load_factor=0.7000;collisions=155801;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
700000,open_addressing,insert,3,45,0.015557212,0,"load_factor=0.7000;total_probes=1522451;max_cluster=149","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
700000,chaining,insert,4,46,0.031346850,0,"load_factor=0.7000;collisions=155560;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
700000,open_addressing,insert,4,46,0.014812884,0,"load_factor=0.7000;total_probes=1517629;max_cluster=166","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
800000,chaining,insert,0,42,0.040938035,0,"load_factor=0.7000;collisions=178030;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
800000,open_addressing,insert,0,42,0.018089885,0,"load_factor=0.7000;total_probes=1729755;max_cluster=158","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
800000,chaining,insert,1,43,0.041300247,0,"load_factor=0.7000;collisions=178096;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
800000,open_addressing,insert,1,43,0.016855127,0,"load_factor=0.7000;total_probes=1737907;max_cluster=137","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
800000,chaining,insert,2,44,0.036163618,0,"load_factor=0.7000;collisions=177707;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
800000,open_addressing,insert,2,44,0.017645506,0,"load_factor=0.7000;total_probes=1731977;max_cluster=149","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
800000,chaining,insert,3,45,0.036572253,0,"load_factor=0.7000;collisions=178085;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
800000,open_addressing,insert,3,45,0.018296489,0,"load_factor=0.7000;total_probes=1739569;max_cluster=130","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
800000,chaining,insert,4,46,0.036322977,0,"load_factor=0.7000;collisions=178422;max_chain=9","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
800000,open_addressing,insert,4,46,0.018816303,0,"load_factor=0.7000;total_probes=1731540;max_cluster=149","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
900000,chaining,insert,0,42,0.046767843,0,"load_factor=0.7000;collisions=200565;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
900000,open_addressing,insert,0,42,0.020138081,0,"load_factor=0.7000;total_probes=1937863;max_cluster=153","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
900000,chaining,insert,1,43,0.050158364,0,"load_factor=0.7000;collisions=200449;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
900000,open_addressing,insert,1,43,0.023600953,0,"load_factor=0.7000;total_probes=1955645;max_cluster=153","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
900000,chaining,insert,2,44,0.044353506,0,"load_factor=0.7000;collisions=200106;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
900000,open_addressing,insert,2,44,0.021183151,0,"load_factor=0.7000;total_probes=1949091;max_cluster=126","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
900000,chaining,insert,3,45,0.041544936,0,"load_factor=0.7000;collisions=200469;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
900000,open_addressing,insert,3,45,0.021070505,0,"load_factor=0.7000;total_probes=1957737;max_cluster=129","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
900000,chaining,insert,4,46,0.044839897,0,"load_factor=0.7000;collisions=200255;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
900000,open_addressing,insert,4,46,0.028807791,0,"load_factor=0.7000;total_probes=1949359;max_cluster=177","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000000,chaining,insert,0,42,0.049916762,0,"load_factor=0.7000;collisions=223063;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000000,open_addressing,insert,0,42,0.022872966,0,"load_factor=0.7000;total_probes=2154451;max_cluster=123","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000000,chaining,insert,1,43,0.051826788,0,"load_factor=0.7000;collisions=222786;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000000,open_addressing,insert,1,43,0.024104186,0,"load_factor=0.7000;total_probes=2177998;max_cluster=137","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000000,chaining,insert,2,44,0.051189243,0,"load_factor=0.7000;collisions=222494;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000000,open_addressing,insert,2,44,0.024942895,0,"load_factor=0.7000;total_probes=2161475;max_cluster=123","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000000,chaining,insert,3,45,0.048957877,0,"load_factor=0.7000;collisions=222695;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000000,open_addressing,insert,3,45,0.024322176,0,"load_factor=0.7000;total_probes=2172634;max_cluster=141","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000000,chaining,insert,4,46,0.050117426,0,"load_factor=0.7000;collisions=222550;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000000,open_addressing,insert,4,46,0.023643814,0,"load_factor=0.7000;total_probes=2162449;max_cluster=130","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000,chaining,search,0,42,0.000008373,1000,"load_factor=0.7003;collisions=222;max_chain=5","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000,open_addressing,search,0,42,0.000015086,1000,"load_factor=0.7003;total_probes=2118;max_cluster=31","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000,chaining,search,1,43,0.000007959,1000,"load_factor=0.7003;collisions=227;max_chain=4","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000,open_addressing,search,1,43,0.000015389,1000,"load_factor=0.7003;total_probes=1939;max_cluster=41","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000,chaining,search,2,44,0.000007664,1000,"load_factor=0.7003;collisions=220;max_chain=5","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000,open_addressing,search,2,44,0.000015830,1000,"load_factor=0.7003;total_probes=2082;max_cluster=40","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
