size,algorithm,data_type,run_index,seed,time_s,comparisons,metadata,hostname,cpu_info,compiler_info,timestamp
1000000,linear_probing,search_miss,1,43,0.046593450,5399258,"load_factor=0.7000;avg_probes=2.18;max_cluster=137;probes=5399258","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000000,double_hashing,search_miss,1,43,0.043244380,3076267,"load_factor=0.7000;avg_probes=1.74;max_cluster=38;probes=3076267","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000000,linear_probing,search_miss,2,44,0.043187483,5351431,"load_factor=0.7000;avg_probes=2.16;max_cluster=123;probes=5351431","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000000,double_hashing,search_miss,2,44,0.046175935,3071603,"load_factor=0.7000;avg_probes=1.74;max_cluster=37;probes=3071603","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000000,linear_probing,search_miss,3,45,0.045276714,5394732,"load_factor=0.7000;avg_probes=2.17;max_cluster=141;probes=5394732","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000000,double_hashing,search_miss,3,45,0.046127495,3072751,"load_factor=0.7000;avg_probes=1.74;max_cluster=36;probes=3072751","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000000,linear_probing,search_miss,4,46,0.044009794,5339588,"load_factor=0.7000;avg_probes=2.16;max_cluster=130;probes=5339588","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000000,double_hashing,search_miss,4,46,0.051039889,3068032,"load_factor=0.7000;avg_probes=1.73;max_cluster=37;probes=3068032","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000,linear_probing,remove,0,42,0.000014562,1000,"load_factor=0.7003;avg_probes=2.12;max_cluster=31","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000,double_hashing,remove,0,42,0.000017189,1000,"load_factor=0.7003;avg_probes=1.79;max_cluster=18","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000,linear_probing,remove,1,43,0.000014300,1000,"load_factor=0.7003;avg_probes=1.94;max_cluster=41","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000,double_hashing,remove,1,43,0.000018227,1000,"load_factor=0.7003;avg_probes=1.76;max_cluster=14","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000,linear_probing,remove,2,44,0.000014867,1000,"load_factor=0.7003;avg_probes=2.08;max_cluster=40","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000,double_hashing,remove,2,44,0.000017891,1000,"load_factor=0.7003;avg_probes=1.73;max_cluster=15","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000,linear_probing,remove,3,45,0.000047268,1000,"load_factor=0.7003;avg_probes=2.26;max_cluster=47","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000,double_hashing,remove,3,45,0.000019893,999,"load_factor=0.6996;avg_probes=1.77;max_cluster=16","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000,linear_probing,remove,4,46,0.000014383,1000,"load_factor=0.7003;avg_probes=2.08;max_cluster=45","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000,double_hashing,remove,4,46,0.000019984,999,"load_factor=0.6996;avg_probes=1.77;max_cluster=16","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
2000,linear_probing,remove,0,42,0.000159465,2000,"load_factor=0.7000;avg_probes=2.24;max_cluster=65","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
2000,double_hashing,remove,0,42,0.000035335,2000,"load_factor=0.7000;avg_probes=1.79;max_cluster=17","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
2000,linear_probing,remove,1,43,0.000028382,2000,"load_factor=0.7000;avg_probes=1.98;max_cluster=49","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
2000,double_hashing,remove,1,43,0.000068327,2000,"load_factor=0.7000;avg_probes=1.75;max_cluster=17","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
2000,linear_probing,remove,2,44,0.000031057,2000,"load_factor=0.7000;avg_probes=2.16;max_cluster=68","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
2000,double_hashing,remove,2,44,0.000052245,2000,"load_factor=0.7000;avg_probes=1.77;max_cluster=18","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
2000,linear_probing,remove,3,45,0.000026758,2000,"load_factor=0.7000;avg_probes=2.06;max_cluster=59","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
2000,double_hashing,remove,3,45,0.000038096,2000,"load_factor=0.7000;avg_probes=1.75;max_cluster=20","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
2000,linear_probing,remove,4,46,0.000030196,2000,"load_factor=0.7000;avg_probes=2.03;max_cluster=37","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
2000,double_hashing,remove,4,46,0.000033289,2000,"load_factor=0.7000;avg_probes=1.72;max_cluster=17","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
3000,linear_probing,remove,0,42,0.000057296,3000,"load_factor=0.7001;avg_probes=2.33;max_cluster=95","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
3000,double_hashing,remove,0,42,0.000056442,3000,"load_factor=0.7001;avg_probes=1.78;max_cluster=19","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
3000,linear_probing,remove,1,43,0.000076076,3000,"load_factor=0.7001;avg_probes=2.11;max_cluster=43","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
3000,double_hashing,remove,1,43,0.000129159,3000,"load_factor=0.7001;avg_probes=1.73;max_cluster=33","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
3000,linear_probing,remove,2,44,0.000047742,3000,"load_factor=0.7001;avg_probes=2.13;max_cluster=70","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
3000,double_hashing,remove,2,44,0.000057232,3000,"load_factor=0.7001;avg_probes=1.73;max_cluster=24","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
3000,linear_probing,remove,3,45,0.000047050,3000,"load_factor=0.7001;avg_probes=2.15;max_cluster=61","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
3000,double_hashing,remove,3,45,0.000147600,3000,"load_factor=0.7001;avg_probes=1.70;max_cluster=28","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
3000,linear_probing,remove,4,46,0.000049706,3000,"load_factor=0.7001;avg_probes=2.17;max_cluster=63","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
3000,double_hashing,remove,4,46,0.000068592,2999,"load_factor=0.6999;avg_probes=1.77;max_cluster=19","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
4000,linear_probing,remove,0,42,0.000068032,4000,"load_factor=0.7000;avg_probes=2.35;max_cluster=120","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
4000,double_hashing,remove,0,42,0.000078526,4000,"load_factor=0.7000;avg_probes=1.76;max_cluster=25","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
4000,linear_probing,remove,1,43,0.000067256,4000,"load_factor=0.7000;avg_probes=2.06;max_cluster=54","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
4000,double_hashing,remove,1,43,0.000082055,4000,"load_factor=0.7000;avg_probes=1.71;max_cluster=36","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
4000,linear_probing,remove,2,44,0.000074156,4000,"load_factor=0.7000;avg_probes=2.13;max_cluster=71","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
4000,double_hashing,remove,2,44,0.000100093,3999,"load_factor=0.6999;avg_probes=1.76;max_cluster=19","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
4000,linear_probing,remove,3,45,0.000072215,4000,"load_factor=0.7000;avg_probes=2.13;max_cluster=56","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
4000,double_hashing,remove,3,45,0.000089353,4000,"load_factor=0.7000;avg_probes=1.75;max_cluster=23","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
4000,linear_probing,remove,4,46,0.000082007,4000,"load_factor=0.7000;avg_probes=2.13;max_cluster=65","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
4000,double_hashing,remove,4,46,0.000093581,4000,"load_factor=0.7000;avg_probes=1.77;max_cluster=17","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
5000,linear_probing,remove,0,42,0.000107657,5000,"load_factor=0.7001;avg_probes=2.35;max_cluster=132","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
5000,double_hashing,remove,0,42,0.000157788,4998,"load_factor=0.6998;avg_probes=1.74;max_cluster=24","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
5000,linear_probing,remove,1,43,0.000100035,5000,"load_factor=0.7001;avg_probes=2.11;max_cluster=60","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
5000,double_hashing,remove,1,43,0.000121103,5000,"load_factor=0.7001;avg_probes=1.71;max_cluster=17","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
5000,linear_probing,remove,2,44,0.000107709,5000,"load_factor=0.7001;avg_probes=2.13;max_cluster=71","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
5000,double_hashing,remove,2,44,0.000128932,5000,"load_factor=0.7001;avg_probes=1.75;max_cluster=25","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
5000,linear_probing,remove,3,45,0.000105614,5000,"load_factor=0.7001;avg_probes=2.17;max_cluster=59","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
5000,double_hashing,remove,3,45,0.000129392,5000,"load_factor=0.7001;avg_probes=1.75;max_cluster=24","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
5000,linear_probing,remove,4,46,0.000115345,5000,"load_factor=0.7001;avg_probes=2.11;max_cluster=91","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
5000,double_hashing,remove,4,46,0.000125241,5000,"load_factor=0.7001;avg_probes=1.73;max_cluster=22","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
6000,linear_probing,remove,0,42,0.000125946,6000,"load_factor=0.7000;avg_probes=2.31;max_cluster=98","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
6000,double_hashing,remove,0,42,0.000136695,6000,"load_factor=0.7000;avg_probes=1.75;max_cluster=22","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
6000,linear_probing,remove,1,43,0.000121295,6000,"load_factor=0.7000;avg_probes=2.09;max_cluster=66","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
6000,double_hashing,remove,1,43,0.000141349,6000,"load_factor=0.7000;avg_probes=1.74;max_cluster=25","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
6000,linear_probing,remove,2,44,0.000126921,6000,"load_factor=0.7000;avg_probes=2.14;max_cluster=89","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
6000,double_hashing,remove,2,44,0.000141104,6000,"load_factor=0.7000;avg_probes=1.72;max_cluster=23","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
6000,linear_probing,remove,3,45,0.000126144,6000,"load_factor=0.7000;avg_probes=2.15;max_cluster=70","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
6000,double_hashing,remove,3,45,0.000158522,6000,"load_factor=0.7000;avg_probes=1.74;max_cluster=25","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
6000,linear_probing,remove,4,46,0.000095677,6000,"load_factor=0.7000;avg_probes=2.16;max_cluster=71","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
6000,double_hashing,remove,4,46,0.000097884,6000,"load_factor=0.7000;avg_probes=1.74;max_cluster=21","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
7000,linear_probing,remove,0,42,0.000135863,7000,"load_factor=0.7000;avg_probes=2.28;max_cluster=103","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
7000,double_hashing,remove,0,42,0.000156760,7000,"load_factor=0.7000;avg_probes=1.75;max_cluster=24","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
7000,linear_probing,remove,1,43,0.000101468,7000,"load_factor=0.7000;avg_probes=2.12;max_cluster=89","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
7000,double_hashing,remove,1,43,0.000124487,7000,"load_factor=0.7000;avg_probes=1.75;max_cluster=24","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
7000,linear_probing,remove,2,44,0.000121809,7000,"load_factor=0.7000;avg_probes=2.14;max_cluster=69","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
7000,double_hashing,remove,2,44,0.000389666,6998,"load_factor=0.6998;avg_probes=1.73;max_cluster=27","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
7000,linear_probing,remove,3,45,0.000116529,7000,"load_factor=0.7000;avg_probes=2.23;max_cluster=54","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
7000,double_hashing,remove,3,45,0.000134473,7000,"load_factor=0.7000;avg_probes=1.74;max_cluster=28","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
7000,linear_probing,remove,4,46,0.000103988,7000,"load_factor=0.7000;avg_probes=2.09;max_cluster=59","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
7000,double_hashing,remove,4,46,0.000129514,7000,"load_factor=0.7000;avg_probes=1.76;max_cluster=19","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
8000,linear_probing,remove,0,42,0.000124150,8000,"load_factor=0.7000;avg_probes=2.24;max_cluster=76","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
8000,double_hashing,remove,0,42,0.000146731,8000,"load_factor=0.7000;avg_probes=1.75;max_cluster=29","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
8000,linear_probing,remove,1,43,0.000136941,8000,"load_factor=0.7000;avg_probes=2.14;max_cluster=74","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
8000,double_hashing,remove,1,43,0.000222392,8000,"load_factor=0.7000;avg_probes=1.74;max_cluster=28","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
8000,linear_probing,remove,2,44,0.000119569,8000,"load_factor=0.7000;avg_probes=2.16;max_cluster=62","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
8000,double_hashing,remove,2,44,0.000229571,8000,"load_factor=0.7000;avg_probes=1.74;max_cluster=28","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
8000,linear_probing,remove,3,45,0.000165603,8000,"load_factor=0.7000;avg_probes=2.23;max_cluster=57","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
8000,double_hashing,remove,3,45,0.000155735,8000,"load_factor=0.7000;avg_probes=1.75;max_cluster=18","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
8000,linear_probing,remove,4,46,0.000131795,8000,"load_factor=0.7000;avg_probes=2.15;max_cluster=64","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
8000,double_hashing,remove,4,46,0.000167686,8000,"load_factor=0.7000;avg_probes=1.74;max_cluster=20","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
9000,linear_probing,remove,0,42,0.000148503,9000,"load_factor=0.7000;avg_probes=2.32;max_cluster=117","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
9000,double_hashing,remove,0,42,0.000191987,9000,"load_factor=0.7000;avg_probes=1.75;max_cluster=32","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
9000,linear_probing,remove,1,43,0.000159415,9000,"load_factor=0.7000;avg_probes=2.14;max_cluster=109","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
9000,double_hashing,remove,1,43,0.000241459,9000,"load_factor=0.7000;avg_probes=1.73;max_cluster=24","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
9000,linear_probing,remove,2,44,0.000156497,9000,"load_factor=0.7000;avg_probes=2.11;max_cluster=77","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
9000,double_hashing,remove,2,44,0.000188742,9000,"load_factor=0.7000;avg_probes=1.77;max_cluster=24","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
9000,linear_probing,remove,3,45,0.000157653,9000,"load_factor=0.7000;avg_probes=2.23;max_cluster=61","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
9000,double_hashing,remove,3,45,0.000196039,9000,"load_factor=0.7000;avg_probes=1.75;max_cluster=25","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
9000,linear_probing,remove,4,46,0.000157268,9000,"load_factor=0.7000;avg_probes=2.16;max_cluster=54","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
9000,double_hashing,remove,4,46,0.000189009,9000,"load_factor=0.7000;avg_probes=1.73;max_cluster=26","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
10000,linear_probing,remove,0,42,0.000176427,10000,"load_factor=0.7000;avg_probes=2.26;max_cluster=74","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
10000,double_hashing,remove,0,42,0.000213004,10000,"load_factor=0.7000;avg_probes=1.74;max_cluster=25","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
10000,linear_probing,remove,1,43,0.000169742,10000,"load_factor=0.7000;avg_probes=2.12;max_cluster=64","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
10000,double_hashing,remove,1,43,0.000211857,10000,"load_factor=0.7000;avg_probes=1.74;max_cluster=24","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
10000,linear_probing,remove,2,44,0.000332754,10000,"load_factor=0.7000;avg_probes=2.12;max_cluster=72","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
10000,double_hashing,remove,2,44,0.000204603,10000,"load_factor=0.7000;avg_probes=1.74;max_cluster=29","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
10000,linear_probing,remove,3,45,0.000175694,10000,"load_factor=0.7000;avg_probes=2.17;max_cluster=62","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
10000,double_hashing,remove,3,45,0.000214683,10000,"load_factor=0.7000;avg_probes=1.75;max_cluster=23","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
10000,linear_probing,remove,4,46,0.000197630,10000,"load_factor=0.7000;avg_probes=2.14;max_cluster=77","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
10000,double_hashing,remove,4,46,0.000207928,10000,"load_factor=0.7000;avg_probes=1.74;max_cluster=27","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
20000,linear_probing,remove,0,42,0.000357378,20000,"load_factor=0.7000;avg_probes=2.17;max_cluster=85","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
20000,double_hashing,remove,0,42,0.000393206,20000,"load_factor=0.7000;avg_probes=1.73;max_cluster=31","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
20000,linear_probing,remove,1,43,0.000349763,20000,"load_factor=0.7000;avg_probes=2.17;max_cluster=84","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
20000,double_hashing,remove,1,43,0.000401360,20000,"load_factor=0.7000;avg_probes=1.74;max_cluster=26","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
20000,linear_probing,remove,2,44,0.000348074,20000,"load_factor=0.7000;avg_probes=2.14;max_cluster=95","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
20000,double_hashing,remove,2,44,0.000400190,20000,"load_factor=0.7000;avg_probes=1.72;max_cluster=26","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
20000,linear_probing,remove,3,45,0.000367878,20000,"load_factor=0.7000;avg_probes=2.17;max_cluster=82","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
20000,double_hashing,remove,3,45,0.000401400,20000,"load_factor=0.7000;avg_probes=1.73;max_cluster=23","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
20000,linear_probing,remove,4,46,0.000360770,20000,"load_factor=0.7000;avg_probes=2.16;max_cluster=71","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
20000,double_hashing,remove,4,46,0.000416725,20000,"load_factor=0.7000;avg_probes=1.73;max_cluster=27","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
30000,linear_probing,remove,0,42,0.000539385,30000,"load_factor=0.7000;avg_probes=2.15;max_cluster=94","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
30000,double_hashing,remove,0,42,0.000647352,30000,"load_factor=0.7000;avg_probes=1.73;max_cluster=29","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
30000,linear_probing,remove,1,43,0.000586434,30000,"load_factor=0.7000;avg_probes=2.13;max_cluster=103","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
30000,double_hashing,remove,1,43,0.000553488,30000,"load_factor=0.7000;avg_probes=1.72;max_cluster=26","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
30000,linear_probing,remove,2,44,0.000460267,30000,"load_factor=0.7000;avg_probes=2.16;max_cluster=128","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
30000,double_hashing,remove,2,44,0.000560627,30000,"load_factor=0.7000;avg_probes=1.75;max_cluster=25","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
30000,linear_probing,remove,3,45,0.000462461,30000,"load_factor=0.7000;avg_probes=2.22;max_cluster=105","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
30000,double_hashing,remove,3,45,0.000595656,30000,"load_factor=0.7000;avg_probes=1.75;max_cluster=25","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
30000,linear_probing,remove,4,46,0.000502227,30000,"load_factor=0.7000;avg_probes=2.20;max_cluster=90","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
30000,double_hashing,remove,4,46,0.000595444,30000,"load_factor=0.7000;avg_probes=1.75;max_cluster=26","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
40000,linear_probing,remove,0,42,0.000681172,40000,"load_factor=0.7000;avg_probes=2.16;max_cluster=99","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
40000,double_hashing,remove,0,42,0.000885964,39999,"load_factor=0.7000;avg_probes=1.73;max_cluster=31","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
40000,linear_probing,remove,1,43,0.000874239,40000,"load_factor=0.7000;avg_probes=2.20;max_cluster=89","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
40000,double_hashing,remove,1,43,0.000841287,40000,"load_factor=0.7000;avg_probes=1.73;max_cluster=27","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
40000,linear_probing,remove,2,44,0.000709240,40000,"load_factor=0.7000;avg_probes=2.20;max_cluster=113","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
40000,double_hashing,remove,2,44,0.000937568,40000,"load_factor=0.7000;avg_probes=1.74;max_cluster=31","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
40000,linear_probing,remove,3,45,0.000711881,40000,"load_factor=0.7000;avg_probes=2.18;max_cluster=136","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
40000,double_hashing,remove,3,45,0.000871956,40000,"load_factor=0.7000;avg_probes=1.74;max_cluster=35","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
40000,linear_probing,remove,4,46,0.000712742,40000,"load_factor=0.7000;avg_probes=2.17;max_cluster=88","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
40000,double_hashing,remove,4,46,0.000968635,39999,"load_factor=0.7000;avg_probes=1.73;max_cluster=33","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
50000,linear_probing,remove,0,42,0.000883068,50000,"load_factor=0.7000;avg_probes=2.14;max_cluster=80","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
50000,double_hashing,remove,0,42,0.001093042,50000,"load_factor=0.7000;avg_probes=1.73;max_cluster=31","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
50000,linear_probing,remove,1,43,0.000894066,50000,"load_factor=0.7000;avg_probes=2.18;max_cluster=95","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
50000,double_hashing,remove,1,43,0.001099561,50000,"load_factor=0.7000;avg_probes=1.74;max_cluster=26","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
50000,linear_probing,remove,2,44,0.000983539,50000,"load_factor=0.7000;avg_probes=2.21;max_cluster=144","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
50000,double_hashing,remove,2,44,0.001091342,50000,"load_factor=0.7000;avg_probes=1.76;max_cluster=28","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
50000,linear_probing,remove,3,45,0.000878825,50000,"load_factor=0.7000;avg_probes=2.16;max_cluster=118","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
50000,double_hashing,remove,3,45,0.001101453,50000,"load_factor=0.7000;avg_probes=1.74;max_cluster=36","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
50000,linear_probing,remove,4,46,0.000966093,50000,"load_factor=0.7000;avg_probes=2.20;max_cluster=95","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
