size,data_structure,operation,run_index,seed,time_s,min_val,max_val,cpu_model,cpu_cores,compiler_version,os_info,timestamp,hostname
125000,vector,push_back,0,42,0.00037140,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
125000,vector,push_back,1,43,0.00030693,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
125000,vector,push_back,2,44,0.00028750,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
150000,vector,push_back,0,42,0.00082512,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
150000,vector,push_back,1,43,0.00064685,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
150000,vector,push_back,2,44,0.00038210,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
175000,vector,push_back,0,42,0.00053802,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
175000,vector,push_back,1,43,0.00041936,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
175000,vector,push_back,2,44,0.00043274,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
200000,vector,push_back,0,42,0.00048483,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
200000,vector,push_back,1,43,0.00048126,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
200000,vector,push_back,2,44,0.00044709,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
225000,vector,push_back,0,42,0.00053756,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
225000,vector,push_back,1,43,0.00053697,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
225000,vector,push_back,2,44,0.00049493,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
250000,vector,push_back,0,42,0.00056782,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
250000,vector,push_back,1,43,0.00057920,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
250000,vector,push_back,2,44,0.00065805,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
275000,vector,push_back,0,42,0.00095267,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
275000,vector,push_back,1,43,0.00083526,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
275000,vector,push_back,2,44,0.00083546,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
300000,vector,push_back,0,42,0.00090538,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
300000,vector,push_back,1,43,0.00088446,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
300000,vector,push_back,2,44,0.00088075,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
325000,vector,push_back,0,42,0.00094323,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
325000,vector,push_back,1,43,0.00094176,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
325000,vector,push_back,2,44,0.00104659,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
350000,vector,push_back,0,42,0.00096207,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
350000,vector,push_back,1,43,0.00094146,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
350000,vector,push_back,2,44,0.00094885,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
375000,vector,push_back,0,42,0.00102006,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
375000,vector,push_back,1,43,0.00107277,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
375000,vector,push_back,2,44,0.00102108,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
400000,vector,push_back,0,42,0.00110876,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
400000,vector,push_back,1,43,0.00108091,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
400000,vector,push_back,2,44,0.00103059,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
425000,vector,push_back,0,42,0.00109498,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
425000,vector,push_back,1,43,0.00106009,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
425000,vector,push_back,2,44,0.00105427,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
450000,vector,push_back,0,42,0.00113968,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
450000,vector,push_back,1,43,0.00141444,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
450000,vector,push_back,2,44,0.00120042,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
475000,vector,push_back,0,42,0.00119060,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
475000,vector,push_back,1,43,0.00116555,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
475000,vector,push_back,2,44,0.00117825,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
500000,vector,push_back,0,42,0.00123497,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
500000,vector,push_back,1,43,0.00132973,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
500000,vector,push_back,2,44,0.00120871,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
525000,vector,push_back,0,42,0.00195111,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
525000,vector,push_back,1,43,0.00180214,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
525000,vector,push_back,2,44,0.00173387,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
550000,vector,push_back,0,42,0.00196406,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
550000,vector,push_back,1,43,0.00186183,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 13:19:13","INOVAI-NB-8"
