size,data_structure,operation,run_index,seed,time_s,min_val,max_val,cpu_model,cpu_cores,compiler_version,os_info,timestamp,hostname
1300000,vector,push_back,2,44,0.00454825,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
1400000,vector,push_back,0,42,0.00487802,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
1400000,vector,push_back,1,43,0.00479711,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
1400000,vector,push_back,2,44,0.00489881,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
1500000,vector,push_back,0,42,0.00526524,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
1500000,vector,push_back,1,43,0.00500489,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
1500000,vector,push_back,2,44,0.00515889,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
1600000,vector,push_back,0,42,0.00542249,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
1600000,vector,push_back,1,43,0.00529889,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
1600000,vector,push_back,2,44,0.00525552,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
1700000,vector,push_back,0,42,0.00552520,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
1700000,vector,push_back,1,43,0.00530470,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
1700000,vector,push_back,2,44,0.00540705,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
1800000,vector,push_back,0,42,0.00565562,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
1800000,vector,push_back,1,43,0.00623321,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
1800000,vector,push_back,2,44,0.00567092,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
1900000,vector,push_back,0,42,0.00595564,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
1900000,vector,push_back,1,43,0.00588276,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
1900000,vector,push_back,2,44,0.00604004,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
2000000,vector,push_back,0,42,0.00601481,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
2000000,vector,push_back,1,43,0.00629363,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
2000000,vector,push_back,2,44,0.00584498,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
10,heap,insert,0,42,0.00000068,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
10,heap,insert,1,43,0.00000021,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
10,heap,insert,2,44,0.00000019,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
20,heap,insert,0,42,0.00000023,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
20,heap,insert,1,43,0.00000023,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
20,heap,insert,2,44,0.00000023,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
30,heap,insert,0,42,0.00000030,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
30,heap,insert,1,43,0.00000025,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
30,heap,insert,2,44,0.00000019,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
40,heap,insert,0,42,0.00000030,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
40,heap,insert,1,43,0.00000029,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
40,heap,insert,2,44,0.00000030,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
50,heap,insert,0,42,0.00000029,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
50,heap,insert,1,43,0.00000032,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
50,heap,insert,2,44,0.00000028,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
60,heap,insert,0,42,0.00000030,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
60,heap,insert,1,43,0.00000037,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
60,heap,insert,2,44,0.00000029,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
70,heap,insert,0,42,0.00000036,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
70,heap,insert,1,43,0.00000040,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
70,heap,insert,2,44,0.00000036,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
80,heap,insert,0,42,0.00000035,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
80,heap,insert,1,43,0.00000039,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
80,heap,insert,2,44,0.00000033,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
90,heap,insert,0,42,0.00000033,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
90,heap,insert,1,43,0.00000038,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
90,heap,insert,2,44,0.00000039,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
100,heap,insert,0,42,0.00000040,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
100,heap,insert,1,43,0.00000042,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
100,heap,insert,2,44,0.00000038,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
200,heap,insert,0,42,0.00000111,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
200,heap,insert,1,43,0.00000125,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
200,heap,insert,2,44,0.00000119,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
300,heap,insert,0,42,0.00000165,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
300,heap,insert,1,43,0.00000173,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
300,heap,insert,2,44,0.00000169,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
400,heap,insert,0,42,0.00000201,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
400,heap,insert,1,43,0.00000218,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
400,heap,insert,2,44,0.00000209,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
500,heap,insert,0,42,0.00000263,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
500,heap,insert,1,43,0.00000264,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
500,heap,insert,2,44,0.00000247,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
600,heap,insert,0,42,0.00000317,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
600,heap,insert,1,43,0.00000292,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
600,heap,insert,2,44,0.00000296,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
700,heap,insert,0,42,0.00000326,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
700,heap,insert,1,43,0.00000317,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
700,heap,insert,2,44,0.00000334,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
800,heap,insert,0,42,0.00000357,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
800,heap,insert,1,43,0.00000360,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
800,heap,insert,2,44,0.00000398,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
900,heap,insert,0,42,0.00000433,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
900,heap,insert,1,43,0.00000471,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
900,heap,insert,2,44,0.00000499,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
1000,heap,insert,0,42,0.00000572,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
1000,heap,insert,1,43,0.00000554,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
1000,heap,insert,2,44,0.00000566,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
2000,heap,insert,0,42,0.00001464,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
2000,heap,insert,1,43,0.00001493,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
2000,heap,insert,2,44,0.00001505,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
3000,heap,insert,0,42,0.00002405,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
3000,heap,insert,1,43,0.00002301,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
3000,heap,insert,2,44,0.00002340,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
4000,heap,insert,0,42,0.00003131,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
4000,heap,insert,1,43,0.00003159,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
4000,heap,insert,2,44,0.00003226,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
5000,heap,insert,0,42,0.00004073,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
5000,heap,insert,1,43,0.00004116,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
5000,heap,insert,2,44,0.00004193,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
6000,heap,insert,0,42,0.00005126,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
6000,heap,insert,1,43,0.00005110,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
6000,heap,insert,2,44,0.00004941,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
7000,heap,insert,0,42,0.00005668,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
7000,heap,insert,1,43,0.00005727,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
7000,heap,insert,2,44,0.00005809,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
8000,heap,insert,0,42,0.00006609,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
8000,heap,insert,1,43,0.00006660,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
8000,heap,insert,2,44,0.00006742,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
9000,heap,insert,0,42,0.00007501,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
9000,heap,insert,1,43,0.00007444,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
9000,heap,insert,2,44,0.00007423,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
10000,heap,insert,0,42,0.00008349,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
10000,heap,insert,1,43,0.00008439,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
10000,heap,insert,2,44,0.00008433,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
20000,heap,insert,0,42,0.00018381,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
20000,heap,insert,1,43,0.00017775,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
20000,heap,insert,2,44,0.00018156,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
30000,heap,insert,0,42,0.00030814,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
30000,heap,insert,1,43,0.00026568,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
30000,heap,insert,2,44,0.00027632,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
40000,heap,insert,0,42,0.00036961,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
40000,heap,insert,1,43,0.00035706,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
40000,heap,insert,2,44,0.00035509,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
50000,heap,insert,0,42,0.00044625,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
50000,heap,insert,1,43,0.00044835,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
50000,heap,insert,2,44,0.00044938,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
60000,heap,insert,0,42,0.00054815,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
60000,heap,insert,1,43,0.00053819,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
60000,heap,insert,2,44,0.00054018,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
70000,heap,insert,0,42,0.00065793,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
70000,heap,insert,1,43,0.00063897,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
70000,heap,insert,2,44,0.00065392,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
80000,heap,insert,0,42,0.00072391,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
80000,heap,insert,1,43,0.00073421,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
80000,heap,insert,2,44,0.00071802,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
90000,heap,insert,0,42,0.00083831,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
90000,heap,insert,1,43,0.00081184,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
90000,heap,insert,2,44,0.00083243,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
100000,heap,insert,0,42,0.00091108,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
100000,heap,insert,1,43,0.00091986,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
100000,heap,insert,2,44,0.00090460,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
200000,heap,insert,0,42,0.00186370,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
200000,heap,insert,1,43,0.00184101,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
200000,heap,insert,2,44,0.00182921,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
300000,heap,insert,0,42,0.00280130,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
300000,heap,insert,1,43,0.00278617,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
300000,heap,insert,2,44,0.00286424,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
400000,heap,insert,0,42,0.00370909,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
400000,heap,insert,1,43,0.00380708,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
400000,heap,insert,2,44,0.00367006,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
500000,heap,insert,0,42,0.00464140,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
500000,heap,insert,1,43,0.00486154,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
500000,heap,insert,2,44,0.00463647,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
600000,heap,insert,0,42,0.00638875,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
600000,heap,insert,1,43,0.00584189,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
600000,heap,insert,2,44,0.00586729,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
700000,heap,insert,0,42,0.00697679,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 14:54:30","INOVAI-NB-8"
